COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55408","STARLINK-5092","PAYLOAD","U","23014T","2023-10-26 19:54:39","720960","14.98335579","0.0003025","70","85.2453","269.5799","90.5014","0","999","4250","0.000023872","0.00000192","0","4054421","0 STARLINK-5092","1 55408U 23014T   23299.82962640  .00000192  00000-0  23872-4 0  9992","2 55408  70.0000  85.2453 0003025 269.5799  90.5014 14.98335579 42509","2023-014T","55408","6950.176","96.107","574.143","569.938","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55780","STARLINK-5819","PAYLOAD","U","23028AR","2023-10-26 20:33:21","576672","14.98332265","0.0002803","70","244.8345","269.0866","90.9972","0","999","3699","0.000013551","0.00000069","0","4054421","0 STARLINK-5819","1 55780U 23028AR  23299.85649973  .00000069  00000-0  13551-4 0  9990","2 55780  70.0000 244.8345 0002803 269.0866  90.9972 14.98332265 36990","2023-028AR","55780","6950.186","96.107","573.999","570.103","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56452","STARLINK-5986","PAYLOAD","U","23064E","2023-10-26 21:20:07","230048","14.98332615","0.0002903","70","165.0746","265.5042","94.5785","0","999","2570","-0.00001294","-0.00000247","0","4054421","0 STARLINK-5986","1 56452U 23064E   23299.88897257 -.00000247  00000-0 -12940-4 0  9991","2 56452  70.0000 165.0746 0002903 265.5042  94.5785 14.98332615 25702","2023-064E","56452","6950.185","96.107","574.067","570.032","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56461","STARLINK-6037","PAYLOAD","U","23064P","2023-10-26 21:44:07","643328","14.98326994","0.0002767","70","164.7291","265.6516","94.4326","0","999","2571","0.000060685","0.00000631","0","4054421","0 STARLINK-6037","1 56461U 23064P   23299.90564402  .00000631  00000-0  60685-4 0  9991","2 56461  70.0000 164.7291 0002767 265.6516  94.4326 14.98326994 25712","2023-064P","56461","6950.202","96.107","573.990","570.144","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55751","STARLINK-5577","PAYLOAD","U","23028L","2023-10-26 22:03:50","556096","14.98338859","0.0002764","70","264.9377","266.1921","93.8922","0","999","3650","-0.000029792","-0.00000448","0","4054421","0 STARLINK-5577","1 55751U 23028L   23299.91933514 -.00000448  00000-0 -29792-4 0  9999","2 55751  70.0000 264.9377 0002764 266.1921  93.8922 14.98338859 36501","2023-028L","55751","6950.165","96.106","573.952","570.109","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56458","STARLINK-6050","PAYLOAD","U","23064L","2023-10-26 22:38:12","562944","14.98341791","0.0002857","70","164.86","265.6893","94.394","0","999","2571","0.000079319","0.00000854","0","4054421","0 STARLINK-6050","1 56458U 23064L   23299.94320096  .00000854  00000-0  79319-4 0  9991","2 56458  70.0000 164.8600 0002857 265.6893  94.3940 14.98341791 25714","2023-064L","56458","6950.156","96.106","574.007","570.036","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55773","STARLINK-5833","PAYLOAD","U","23028AJ","2023-10-26 22:45:47","480544","14.98332277","0.0002756","70","244.7562","275.8265","84.258","0","999","3700","0.00011385","0.00001266","0","4054421","0 STARLINK-5833","1 55773U 23028AJ  23299.94846621  .00001266  00000-0  11385-3 0  9993","2 55773  70.0000 244.7562 0002756 275.8265  84.2580 14.98332277 37004","2023-028AJ","55773","6950.186","96.107","573.966","570.135","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56453","STARLINK-5935","PAYLOAD","U","23064F","2023-10-26 22:50:14","416800","14.98335694","0.0002774","70","164.8929","265.7833","94.301","0","999","2571","0.000019412","0.00000139","0","4054421","0 STARLINK-5935","1 56453U 23064F   23299.95155575  .00000139  00000-0  19412-4 0  9999","2 56453  70.0000 164.8929 0002774 265.7833  94.3010 14.98335694 25719","2023-064F","56453","6950.175","96.107","573.968","570.112","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56453","STARLINK-5935","PAYLOAD","U","23064F","2023-10-27 00:26:22","439328","14.98335958","0.0002776","70","164.7246","266.1168","93.9674","0","999","2608","0.000021786","0.00000167","0","4055020","0 STARLINK-5935","1 56453U 23064F   23300.01831527  .00000167  00000-0  21786-4 0  9995","2 56453  70.0000 164.7246 0002776 266.1168  93.9674 14.98335958 26083","2023-064F","56453","6950.174","96.107","573.969","570.110","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56458","STARLINK-6050","PAYLOAD","U","23064L","2023-10-27 01:50:29","282784","14.98333391","0.0002894","70","164.5238","267.8845","92.1983","0","999","2609","-0.0000043239","-0.00000145","0","4055098","0 STARLINK-6050","1 56458U 23064L   23300.07672781 -.00000145  00000-0 -43239-5 0  9997","2 56458  70.0000 164.5238 0002894 267.8845  92.1983 14.98333391 26092","2023-064L","56458","6950.182","96.107","574.059","570.036","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55670","STARLINK-5423","PAYLOAD","U","23021AU","2023-10-27 03:08:54","475584","14.98346937","0.0003041","70","184.2497","268.7669","91.3141","0","999","3948","-0.000048439","-0.00000671","0","4054861","0 STARLINK-5423","1 55670U 23021AU  23300.13118606 -.00000671  00000-0 -48439-4 0  9993","2 55670  70.0000 184.2497 0003041 268.7669  91.3141 14.98346937 39486","2023-021AU","55670","6950.141","96.106","574.119","569.892","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55746","STARLINK-5579","PAYLOAD","U","23028F","2023-10-27 03:58:18","74208","14.98351577","0.0002593","70","264.192","264.33","95.7563","0","999","3654","0.00020976","0.00002412","0","4054491","0 STARLINK-5579","1 55746U 23028F   23300.16548697  .00002412  00000-0  20976-3 0  9992","2 55746  70.0000 264.1920 0002593 264.3300  95.7563 14.98351577 36540","2023-028F","55746","6950.126","96.106","573.793","570.189","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55759","STARLINK-5081","PAYLOAD","U","23028U","2023-10-27 04:10:15","468096","14.9833905","0.0002904","70","244.3818","269.5956","90.487","0","999","3703","0.000035092","0.00000326","0","4054439","0 STARLINK-5081","1 55759U 23028U   23300.17379014  .00000326  00000-0  35092-4 0  9990","2 55759  70.0000 244.3818 0002904 269.5956  90.4870 14.98339050 37030","2023-028U","55759","6950.165","96.106","574.048","570.012","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55634","STARLINK-5500","PAYLOAD","U","23021G","2023-10-27 04:33:42","364224","14.98335867","0.0002694","70","224.1991","272.1749","87.9101","0","999","3850","0.00018912","0.00002165","0","4054954","0 STARLINK-5500","1 55634U 23021G   23300.19007366  .00002165  00000-0  18912-3 0  9999","2 55634  70.0000 224.1991 0002694 272.1749  87.9101 14.98335867 38509","2023-021G","55634","6950.175","96.107","573.912","570.167","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55778","STARLINK-5816","PAYLOAD","U","23028AP","2023-10-27 04:40:01","741440","14.983418","0.0002739","70","244.008","266.688","93.3966","0","999","3704","0.000057341","0.00000591","0","4054447","0 STARLINK-5816","1 55778U 23028AP  23300.19446460  .00000591  00000-0  57341-4 0  9998","2 55778  70.0000 244.0080 0002739 266.6880  93.3966 14.98341800 37044","2023-028AP","55778","6950.156","96.106","573.925","570.118","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56777","STARLINK-5582","PAYLOAD","U","23078L","2023-10-27 04:51:05","502528","14.99306655","0.000311","70","4.326","270.0483","90.032","0","999","2344","0.000040783","0.00000405","0","4054432","0 STARLINK-5582","1 56777U 23078L   23300.20214702  .00000405  00000-0  40783-4 0  9993","2 56777  70.0000   4.3260 0003110 270.0483  90.0320 14.99306655 23440","2023-078L","56777","6947.174","96.044","571.200","566.879","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49149","STARLINK-3053","PAYLOAD","U","21082V","2023-10-27 05:20:16","160928","14.98343492","0.0002648","70","314.0796","268.8955","91.1901","0","999","11769","0.00021532","0.00002478","0","4054476","0 STARLINK-3053","1 49149U 21082V   23300.22240927  .00002478  00000-0  21532-3 0  9993","2 49149  70.0000 314.0796 0002648 268.8955  91.1901 14.98343492117691","2021-082V","49149","6950.151","96.106","573.857","570.176","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55961","STARLINK-5933","PAYLOAD","U","23037AZ","2023-10-27 08:04:59","663424","14.98333486","0.0002722","70","283.7037","273.5638","86.5209","0","999","3500","0.000074761","0.00000799","0","4055819","0 STARLINK-5933","1 55961U 23037AZ  23300.33680166  .00000799  00000-0  74761-4 0  9996","2 55961  70.0000 283.7037 0002722 273.5638  86.5209 14.98333486 35009","2023-037AZ","55961","6950.182","96.107","573.939","570.155","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55755","STARLINK-5619","PAYLOAD","U","23028Q","2023-10-27 08:16:53","655744","14.98357636","0.0002469","70","263.6075","264.4881","95.5996","0","999","3657","-0.00026791","-0.0000329","0","4055264","0 STARLINK-5619","1 55755U 23028Q   23300.34506546 -.00003290  00000-0 -26791-3 0  9997","2 55755  70.0000 263.6075 0002469 264.4881  95.5996 14.98357636 36575","2023-028Q","55755","6950.107","96.105","573.688","570.256","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55755","STARLINK-5619","PAYLOAD","U","23028Q","2023-10-27 08:16:53","655744","14.98357636","0.0002469","70","263.6075","264.4881","95.5996","0","999","3657","-0.00026791","-0.0000329","0","4055819","0 STARLINK-5619","1 55755U 23028Q   23300.34506546 -.00003290  00000-0 -26791-3 0  9997","2 55755  70.0000 263.6075 0002469 264.4881  95.5996 14.98357636 36575","2023-028Q","55755","6950.107","96.105","573.688","570.256","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55678","STARLINK-5314","PAYLOAD","U","23021BC","2023-10-27 09:21:26","426880","14.98329029","0.0002438","70","183.5462","268.4244","91.6636","0","999","3952","0.000044467","0.00000438","0","4055722","0 STARLINK-5314","1 55678U 23021BC  23300.38988920  .00000438  00000-0  44467-4 0  9998","2 55678  70.0000 183.5462 0002438 268.4244  91.6636 14.98329029 39523","2023-021BC","55678","6950.196","96.107","573.755","570.366","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55678","STARLINK-5314","PAYLOAD","U","23021BC","2023-10-27 09:21:26","426880","14.98329029","0.0002438","70","183.5462","268.4244","91.6636","0","999","3982","0.000044467","0.00000438","0","4055819","0 STARLINK-5314","1 55678U 23021BC  23300.38988920  .00000438  00000-0  44467-4 0  9998","2 55678  70.0000 183.5462 0002438 268.4244  91.6636 14.98329029 39826","2023-021BC","55678","6950.196","96.107","573.755","570.366","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49172","STARLINK-3091","PAYLOAD","U","21082AU","2023-10-27 09:26:15","943776","14.98365271","0.000265","70","293.6452","278.2182","81.8676","0","999","11700","0.00049808","0.0000586","0","4055486","0 STARLINK-3091","1 49172U 21082AU  23300.39324009  .00005860  00000-0  49808-3 0  9995","2 49172  70.0000 293.6452 0002650 278.2182  81.8676 14.98365271117007","2021-082AU","49172","6950.084","96.105","573.791","570.107","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49172","STARLINK-3091","PAYLOAD","U","21082AU","2023-10-27 09:26:15","943776","14.98365271","0.000265","70","293.6452","278.2182","81.8676","0","999","11700","0.00049808","0.0000586","0","4055819","0 STARLINK-3091","1 49172U 21082AU  23300.39324009  .00005860  00000-0  49808-3 0  9995","2 49172  70.0000 293.6452 0002650 278.2182  81.8676 14.98365271117007","2021-082AU","49172","6950.084","96.105","573.791","570.107","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56780","STARLINK-5963","PAYLOAD","U","23078P","2023-10-27 11:13:52","777344","14.99272197","0.0002521","70","3.6606","261.2684","98.819","0","999","2348","-0.00024139","-0.00003044","0","4055266","0 STARLINK-5963","1 56780U 23078P   23300.46797196 -.00003044  00000-0 -24139-3 0  9998","2 56780  70.0000   3.6606 0002521 261.2684  98.8190 14.99272197 23488","2023-078P","56780","6947.281","96.047","570.897","567.394","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56780","STARLINK-5963","PAYLOAD","U","23078P","2023-10-27 11:13:52","777344","14.99272197","0.0002521","70","3.6606","261.2684","98.819","0","999","2322","-0.00024139","-0.00003044","0","4055819","0 STARLINK-5963","1 56780U 23078P   23300.46797196 -.00003044  00000-0 -24139-3 0  9998","2 56780  70.0000   3.6606 0002521 261.2684  98.8190 14.99272197 23220","2023-078P","56780","6947.281","96.047","570.897","567.394","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56810","STARLINK-6031","PAYLOAD","U","23078AV","2023-10-27 11:54:38","728512","14.98338326","0.0002939","70","3.3434","267.3785","92.7038","0","999","2349","0.000062744","0.00000656","0","4055377","0 STARLINK-6031","1 56810U 23078AV  23300.49628158  .00000656  00000-0  62744-4 0  9995","2 56810  70.0000   3.3434 0002939 267.3785  92.7038 14.98338326 23491","2023-078AV","56810","6950.167","96.106","574.075","569.989","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55922","STARLINK-5863","PAYLOAD","U","23037J","2023-10-27 12:30:03","409920","14.9832","0.0001862","70","323.3103","259.3138","100.7811","0","999","3438","-0.000067159","-0.00000894","0","4055669","0 STARLINK-5863","1 55922U 23037J   23300.52087280 -.00000894  00000-0 -67159-4 0  9993","2 55922  70.0000 323.3103 0001862 259.3138 100.7811 14.98320000 34388","2023-037J","55922","6950.224","96.108","573.383","570.795","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55922","STARLINK-5863","PAYLOAD","U","23037J","2023-10-27 12:30:03","409920","14.9832","0.0001862","70","323.3103","259.3138","100.7811","0","999","3404","-0.000067159","-0.00000894","0","4055819","0 STARLINK-5863","1 55922U 23037J   23300.52087280 -.00000894  00000-0 -67159-4 0  9993","2 55922  70.0000 323.3103 0001862 259.3138 100.7811 14.98320000 34041","2023-037J","55922","6950.224","96.108","573.383","570.795","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55773","STARLINK-5833","PAYLOAD","U","23028AJ","2023-10-27 13:10:59","548512","14.98340592","0.0003196","70","243.2407","270.3523","89.727","0","999","3709","-0.000099406","-0.00001279","0","4055819","0 STARLINK-5833","1 55773U 23028AJ  23300.54930033 -.00001279  00000-0 -99406-4 0  9990","2 55773  70.0000 243.2407 0003196 270.3523  89.7270 14.98340592 37096","2023-028AJ","55773","6950.160","96.106","574.246","569.804","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55773","STARLINK-5833","PAYLOAD","U","23028AJ","2023-10-27 13:10:59","548512","14.98340592","0.0003196","70","243.2407","270.3523","89.727","0","999","3709","-0.000099406","-0.00001279","0","4055850","0 STARLINK-5833","1 55773U 23028AJ  23300.54930033 -.00001279  00000-0 -99406-4 0  9990","2 55773  70.0000 243.2407 0003196 270.3523  89.7270 14.98340592 37096","2023-028AJ","55773","6950.160","96.106","574.246","569.804","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56796","STARLINK-6049","PAYLOAD","U","23078AF","2023-10-27 14:06:50","345280","14.98340247","0.0003249","70","3.2634","270.2899","89.7888","0","999","2324","0.000092512","0.00001011","0","4055819","0 STARLINK-6049","1 56796U 23078AF  23300.58808270  .00001011  00000-0  92512-4 0  9995","2 56796  70.0000   3.2634 0003249 270.2899  89.7888 14.98340247 23246","2023-078AF","56796","6950.161","96.106","574.284","569.768","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56796","STARLINK-6049","PAYLOAD","U","23078AF","2023-10-27 14:06:50","345280","14.98340247","0.0003249","70","3.2634","270.2899","89.7888","0","999","2350","0.000092512","0.00001011","0","4055896","0 STARLINK-6049","1 56796U 23078AF  23300.58808270  .00001011  00000-0  92512-4 0  9995","2 56796  70.0000   3.2634 0003249 270.2899  89.7888 14.98340247 23505","2023-078AF","56796","6950.161","96.106","574.284","569.768","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49139","STARLINK-3057","PAYLOAD","U","21082K","2023-10-27 16:08:31","77024","14.9832997","0.0002501","70","272.9348","280.0123","80.0754","0","999","11754","0.000032268","0.00000292","0","4056327","0 STARLINK-3057","1 49139U 21082K   23300.67258191  .00000292  00000-0  32268-4 0  9994","2 49139  70.0000 272.9348 0002501 280.0123  80.0754 14.98329970117548","2021-082K","49139","6950.193","96.107","573.796","570.320","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55958","STARLINK-5928","PAYLOAD","U","23037AW","2023-10-27 16:29:42","858240","14.98329274","0.000313","70","282.9213","272.2607","87.8194","0","999","3539","0.00000072116","-0.00000084","0","4056312","0 STARLINK-5928","1 55958U 23037AW  23300.68730160 -.00000084  00000-0  72116-6 0  9992","2 55958  70.0000 282.9213 0003130 272.2607  87.8194 14.98329274 35397","2023-037AW","55958","6950.195","96.107","574.236","569.885","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49172","STARLINK-3091","PAYLOAD","U","21082AU","2023-10-27 17:26:57","828480","14.98335849","0.0002308","70","292.8031","287.3117","72.779","0","999","11705","0.00087004","0.00010305","0","4056120","0 STARLINK-3091","1 49172U 21082AU  23300.72705820  .00010305  00000-0  87004-3 0  9996","2 49172  70.0000 292.8031 0002308 287.3117  72.7790 14.98335849117059","2021-082AU","49172","6950.175","96.107","573.644","570.436","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55633","STARLINK-5498","PAYLOAD","U","23021F","2023-10-27 18:46:55","71840","14.98320413","0.0002698","70","222.6548","274.1805","85.9046","0","999","3859","-0.00007944","-0.0000104","0","4056289","0 STARLINK-5498","1 55633U 23021F   23300.78258185 -.00001040  00000-0 -79440-4 0  9997","2 55633  70.0000 222.6548 0002698 274.1805  85.9046 14.98320413 38594","2023-021F","55633","6950.223","96.108","573.963","570.212","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55401","STARLINK-5076","PAYLOAD","U","23014L","2023-10-27 19:02:34","963872","14.98337016","0.0002625","70","82.5874","264.1526","95.9334","0","999","4171","-0.00009244","-0.00001196","0","4055836","0 STARLINK-5076","1 55401U 23014L   23300.79346023 -.00001196  00000-0 -92440-4 0  9999","2 55401  70.0000  82.5874 0002625 264.1526  95.9334 14.98337016 41717","2023-014L","55401","6950.171","96.107","573.861","570.212","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55401","STARLINK-5076","PAYLOAD","U","23014L","2023-10-27 19:02:34","963872","14.98337016","0.0002625","70","82.5874","264.1526","95.9334","0","999","4265","-0.00009244","-0.00001196","0","4056385","0 STARLINK-5076","1 55401U 23014L   23300.79346023 -.00001196  00000-0 -92440-4 0  9999","2 55401  70.0000  82.5874 0002625 264.1526  95.9334 14.98337016 42651","2023-014L","55401","6950.171","96.107","573.861","570.212","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56457","STARLINK-5994","PAYLOAD","U","23064K","2023-10-27 20:52:04","819872","14.9833048","0.0002568","70","162.4757","264.8411","95.2455","0","999","2621","0.00001103","0.00000039","0","4056141","0 STARLINK-5994","1 56457U 23064K   23300.86950023  .00000039  00000-0  11030-4 0  9994","2 56457  70.0000 162.4757 0002568 264.8411  95.2455 14.98330480 26216","2023-064K","56457","6950.191","96.107","573.841","570.272","0"
